run_id,master_sha256,scenario_seed,assignment_id,scenario_id,annotator_id,outcome,reject_reason_code,mismatch_detail_code,label_status,labeled_at,origin_id,origin_store_id,day_of_week,visit_time,companion_type,gender_code,age_group,available_time_code,budget_code,purpose_code,requested_atmosphere_code,hill_preference,parking_preference,shown_store_id,store_name,category_group,category_main,category_sub,road_address,place_url,representative_item,representative_price_krw,store_atmosphere,parking_available,straight_line_distance_m,estimated_walking_distance_m,estimated_walking_time_min,slope_level,opening_status,parking_status,price_status,shown_store_snapshot
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0187,SCN-0187,A01,ACCEPTED,null,null,COMPLETED,2026-07-22 05:05:35.043326+00,ORG-S0033,S0033,금,11:00,ALONE,MALE,50S,NO_PREFERENCE,NO_PREFERENCE,NO_PREFERENCE,LIVELY,NO_PREFERENCE,NO_PREFERENCE,S0062,한남김밥,F&B,음식점,국수,서울특별시 용산구 이태원로49길 15 1층,https://pcmap.place.naver.com/restaurant/1863760935/home,가락국수,8000.0,활기참,N,11,14,1,평탄,OPEN,N,KNOWN,"{""phone"":""02-3785-0024"",""latitude"":""37.5370615"",""store_id"":""S0062"",""active_yn"":""Y"",""age_group"":""50S"",""longitude"":""126.999592"",""place_url"":""https://pcmap.place.naver.com/restaurant/1863760935/home"",""atmosphere"":""활기참"",""store_name"":""한남김밥"",""visit_time"":""11:00"",""budget_code"":""NO_PREFERENCE"",""day_of_week"":""금"",""gender_code"":""MALE"",""origin_id_x"":""ORG-S0033"",""origin_id_y"":""ORG-S0033"",""scenario_id"":""SCN-0187"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""국수"",""price_status"":""KNOWN"",""purpose_code"":""NO_PREFERENCE"",""road_address"":""서울특별시 용산구 이태원로49길 15 1층"",""category_main"":""음식점"",""category_group"":""F&B"",""companion_type"":""ALONE"",""naver_place_id"":""1863760935"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0062"",""atmosphere_code"":""LIVELY"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0033"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""활기참"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""가락국수"",""destination_store_id"":""S0062"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""8000.0"",""straight_line_distance_m"":""11"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""14""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0188,SCN-0188,A02,REJECTED,MISMATCH,PROFILE_MISMATCH,COMPLETED,2026-07-22 05:00:52.818085+00,ORG-S0034,S0034,목,19:00,FAMILY,null,null,NO_PREFERENCE,NO_PREFERENCE,REST,QUIET,NO_PREFERENCE,NO_PREFERENCE,S0064,행오버,F&B,주점,바,서울특별시 용산구 이태원로55가길 26-5 1층,https://pcmap.place.naver.com/restaurant/31840801/home,"한돈 오겹살 수육과 무김치,육젓무침",30000.0,조용함,N,52,65,1,평탄,OPEN,N,KNOWN,"{""phone"":""070-4213-2061"",""latitude"":""37.5374822"",""store_id"":""S0064"",""active_yn"":""Y"",""age_group"":null,""longitude"":""126.9997558"",""place_url"":""https://pcmap.place.naver.com/restaurant/31840801/home"",""atmosphere"":""조용함"",""store_name"":""행오버"",""visit_time"":""19:00"",""budget_code"":""NO_PREFERENCE"",""day_of_week"":""목"",""gender_code"":null,""origin_id_x"":""ORG-S0034"",""origin_id_y"":""ORG-S0034"",""scenario_id"":""SCN-0188"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""바"",""price_status"":""KNOWN"",""purpose_code"":""REST"",""road_address"":""서울특별시 용산구 이태원로55가길 26-5 1층"",""category_main"":""주점"",""category_group"":""F&B"",""companion_type"":""FAMILY"",""naver_place_id"":""31840801"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0064"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0034"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""한돈 오겹살 수육과 무김치,육젓무침"",""destination_store_id"":""S0064"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""30000.0"",""straight_line_distance_m"":""52"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""65""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0189,SCN-0189,A03,ACCEPTED,null,null,COMPLETED,2026-07-22 04:56:14.874101+00,ORG-S0002,S0002,토,12:00,COUPLE,null,40S,UNDER_60,FREE,NO_PREFERENCE,NO_PREFERENCE,NO_PREFERENCE,NO_PREFERENCE,S0059,포터리 한남,소매,패션,남성의류,서울특별시 용산구 이태원로55가길 40 LOBBY층 / 1층,https://pcmap.place.naver.com/place/1748852257/home,null,null,조용함,N,106,132,2,평탄,OPEN,N,UNKNOWN,"{""phone"":""02-332-9924"",""latitude"":""37.5367915"",""store_id"":""S0059"",""active_yn"":""Y"",""age_group"":""40S"",""longitude"":""126.9994436"",""place_url"":""https://pcmap.place.naver.com/place/1748852257/home"",""atmosphere"":""조용함"",""store_name"":""포터리 한남"",""visit_time"":""12:00"",""budget_code"":""FREE"",""day_of_week"":""토"",""gender_code"":null,""origin_id_x"":""ORG-S0002"",""origin_id_y"":""ORG-S0002"",""scenario_id"":""SCN-0189"",""slope_level"":""평탄"",""annotator_id"":""A03"",""category_sub"":""남성의류"",""price_status"":""UNKNOWN"",""purpose_code"":""NO_PREFERENCE"",""road_address"":""서울특별시 용산구 이태원로55가길 40 LOBBY층 / 1층"",""category_main"":""패션"",""category_group"":""소매"",""companion_type"":""COUPLE"",""naver_place_id"":""1748852257"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0059"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0002"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""UNDER_60"",""representative_item"":null,""destination_store_id"":""S0059"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":null,""straight_line_distance_m"":""106"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""132""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0190,SCN-0190,A01,ACCEPTED,null,null,COMPLETED,2026-07-22 05:05:51.193161+00,ORG-S0012,S0012,금,17:00,FRIENDS,null,50S,OVER_120,UNDER_30000,EXPERIENCE,LIVELY,NO_PREFERENCE,NO_PREFERENCE,S0052,키엔,소매,패션,구제의류,서울특별시 용산구 이태원로55가길 38 지하1층,https://pcmap.place.naver.com/place/1244133436/home,null,null,조용함,N,34,42,1,평탄,OPEN,N,UNKNOWN,"{""phone"":""0507-1466-7561"",""latitude"":""37.5368853"",""store_id"":""S0052"",""active_yn"":""Y"",""age_group"":""50S"",""longitude"":""126.9995534"",""place_url"":""https://pcmap.place.naver.com/place/1244133436/home"",""atmosphere"":""조용함"",""store_name"":""키엔"",""visit_time"":""17:00"",""budget_code"":""UNDER_30000"",""day_of_week"":""금"",""gender_code"":null,""origin_id_x"":""ORG-S0012"",""origin_id_y"":""ORG-S0012"",""scenario_id"":""SCN-0190"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""구제의류"",""price_status"":""UNKNOWN"",""purpose_code"":""EXPERIENCE"",""road_address"":""서울특별시 용산구 이태원로55가길 38 지하1층"",""category_main"":""패션"",""category_group"":""소매"",""companion_type"":""FRIENDS"",""naver_place_id"":""1244133436"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0052"",""atmosphere_code"":""LIVELY"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0012"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""OVER_120"",""representative_item"":null,""destination_store_id"":""S0052"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":null,""straight_line_distance_m"":""34"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""42""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0191,SCN-0191,A02,ACCEPTED,null,null,COMPLETED,2026-07-22 05:01:11.756194+00,ORG-S0070,S0070,일,18:00,FRIENDS,null,50S,UNDER_60,FREE,EXPERIENCE,QUIET,NO_PREFERENCE,NO_PREFERENCE,S0033,아스티에드빌라트 서울플래그십스토어,소매,리빙,주방용품,서울특별시 용산구 이태원로49길 13,https://pcmap.place.naver.com/place/1341542893/home,주방용품,null,조용함,Y,51,64,1,평탄,OPEN,Y,UNKNOWN,"{""phone"":""0507-1328-7098"",""latitude"":""37.5370465"",""store_id"":""S0033"",""active_yn"":""Y"",""age_group"":""50S"",""longitude"":""126.9997139"",""place_url"":""https://pcmap.place.naver.com/place/1341542893/home"",""atmosphere"":""조용함"",""store_name"":""아스티에드빌라트 서울플래그십스토어"",""visit_time"":""18:00"",""budget_code"":""FREE"",""day_of_week"":""일"",""gender_code"":null,""origin_id_x"":""ORG-S0070"",""origin_id_y"":""ORG-S0070"",""scenario_id"":""SCN-0191"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""주방용품"",""price_status"":""UNKNOWN"",""purpose_code"":""EXPERIENCE"",""road_address"":""서울특별시 용산구 이태원로49길 13"",""category_main"":""리빙"",""category_group"":""소매"",""companion_type"":""FRIENDS"",""naver_place_id"":""1341542893"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0033"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0070"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""UNDER_60"",""representative_item"":""주방용품"",""destination_store_id"":""S0033"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":null,""straight_line_distance_m"":""51"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""64""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0192,SCN-0192,A03,REJECTED,MISMATCH,PURPOSE_MISMATCH,COMPLETED,2026-07-22 04:56:25.846916+00,ORG-S0005,S0005,토,10:00,FAMILY,null,null,UNDER_60,NO_PREFERENCE,EXPERIENCE,QUIET,NO_PREFERENCE,NO_PREFERENCE,S0062,한남김밥,F&B,음식점,국수,서울특별시 용산구 이태원로49길 15 1층,https://pcmap.place.naver.com/restaurant/1863760935/home,가락국수,8000.0,활기참,N,121,151,2,평탄,OPEN,N,KNOWN,"{""phone"":""02-3785-0024"",""latitude"":""37.5370615"",""store_id"":""S0062"",""active_yn"":""Y"",""age_group"":null,""longitude"":""126.999592"",""place_url"":""https://pcmap.place.naver.com/restaurant/1863760935/home"",""atmosphere"":""활기참"",""store_name"":""한남김밥"",""visit_time"":""10:00"",""budget_code"":""NO_PREFERENCE"",""day_of_week"":""토"",""gender_code"":null,""origin_id_x"":""ORG-S0005"",""origin_id_y"":""ORG-S0005"",""scenario_id"":""SCN-0192"",""slope_level"":""평탄"",""annotator_id"":""A03"",""category_sub"":""국수"",""price_status"":""KNOWN"",""purpose_code"":""EXPERIENCE"",""road_address"":""서울특별시 용산구 이태원로49길 15 1층"",""category_main"":""음식점"",""category_group"":""F&B"",""companion_type"":""FAMILY"",""naver_place_id"":""1863760935"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0062"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0005"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""활기참"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""UNDER_60"",""representative_item"":""가락국수"",""destination_store_id"":""S0062"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""8000.0"",""straight_line_distance_m"":""121"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""151""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0193,SCN-0193,A01,REJECTED,PRICE_BURDEN,null,COMPLETED,2026-07-22 05:06:29.370057+00,ORG-S0057,S0057,화,12:00,ALONE,FEMALE,50S,NO_PREFERENCE,UNDER_10000,NO_PREFERENCE,NO_PREFERENCE,NO_PREFERENCE,NO_PREFERENCE,S0006,다츠 한남,F&B,음식점,아시아음식,서울특별시 용산구 이태원로55나길 6 1층 1호 다츠,https://pcmap.place.naver.com/restaurant/247810366/home,런치-연두부 샐러드,17000.0,조용함,Y,73,92,1,평탄,OPEN,Y,KNOWN,"{""phone"":""0507-1309-7445"",""latitude"":""37.536664"",""store_id"":""S0006"",""active_yn"":""Y"",""age_group"":""50S"",""longitude"":""126.9990952"",""place_url"":""https://pcmap.place.naver.com/restaurant/247810366/home"",""atmosphere"":""조용함"",""store_name"":""다츠 한남"",""visit_time"":""12:00"",""budget_code"":""UNDER_10000"",""day_of_week"":""화"",""gender_code"":""FEMALE"",""origin_id_x"":""ORG-S0057"",""origin_id_y"":""ORG-S0057"",""scenario_id"":""SCN-0193"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""아시아음식"",""price_status"":""KNOWN"",""purpose_code"":""NO_PREFERENCE"",""road_address"":""서울특별시 용산구 이태원로55나길 6 1층 1호 다츠"",""category_main"":""음식점"",""category_group"":""F&B"",""companion_type"":""ALONE"",""naver_place_id"":""247810366"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0006"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0057"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""런치-연두부 샐러드"",""destination_store_id"":""S0006"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""17000.0"",""straight_line_distance_m"":""73"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""92""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0194,SCN-0194,A02,ACCEPTED,null,null,COMPLETED,2026-07-22 05:01:29.662708+00,ORG-S0057,S0057,목,20:00,FAMILY,null,null,NO_PREFERENCE,FREE,BROWSE,QUIET,NO_PREFERENCE,NO_PREFERENCE,S0044,오헤시오 플래그십 한남,소매,패션,여성의류,서울특별시 용산구 이태원로55나길 7 101호,https://pcmap.place.naver.com/place/2085711646/home,null,null,조용함,N,106,133,2,평탄,OPEN,N,UNKNOWN,"{""phone"":""02-6953-7601"",""latitude"":""37.5365263"",""store_id"":""S0044"",""active_yn"":""Y"",""age_group"":null,""longitude"":""126.9987401"",""place_url"":""https://pcmap.place.naver.com/place/2085711646/home"",""atmosphere"":""조용함"",""store_name"":""오헤시오 플래그십 한남"",""visit_time"":""20:00"",""budget_code"":""FREE"",""day_of_week"":""목"",""gender_code"":null,""origin_id_x"":""ORG-S0057"",""origin_id_y"":""ORG-S0057"",""scenario_id"":""SCN-0194"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""여성의류"",""price_status"":""UNKNOWN"",""purpose_code"":""BROWSE"",""road_address"":""서울특별시 용산구 이태원로55나길 7 101호"",""category_main"":""패션"",""category_group"":""소매"",""companion_type"":""FAMILY"",""naver_place_id"":""2085711646"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0044"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0057"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":null,""destination_store_id"":""S0044"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":null,""straight_line_distance_m"":""106"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""133""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0195,SCN-0195,A03,REJECTED,MISMATCH,PROFILE_MISMATCH,COMPLETED,2026-07-22 04:56:37.389321+00,ORG-S0017,S0017,화,20:00,FAMILY,null,null,UNDER_60,NO_PREFERENCE,EXPERIENCE,NO_PREFERENCE,NO_PREFERENCE,REQUIRED,S0014,바 스왈로,F&B,주점,바,서울특별시 용산구 이태원로55가길 38 1층,https://pcmap.place.naver.com/restaurant/1843082518/home,안주류 변동가격(업주문의),50000.0,조용함,Y,103,129,2,평탄,OPEN,Y,KNOWN,"{""phone"":""0507-1393-5097"",""latitude"":""37.5368853"",""store_id"":""S0014"",""active_yn"":""Y"",""age_group"":null,""longitude"":""126.9995534"",""place_url"":""https://pcmap.place.naver.com/restaurant/1843082518/home"",""atmosphere"":""조용함"",""store_name"":""바 스왈로"",""visit_time"":""20:00"",""budget_code"":""NO_PREFERENCE"",""day_of_week"":""화"",""gender_code"":null,""origin_id_x"":""ORG-S0017"",""origin_id_y"":""ORG-S0017"",""scenario_id"":""SCN-0195"",""slope_level"":""평탄"",""annotator_id"":""A03"",""category_sub"":""바"",""price_status"":""KNOWN"",""purpose_code"":""EXPERIENCE"",""road_address"":""서울특별시 용산구 이태원로55가길 38 1층"",""category_main"":""주점"",""category_group"":""F&B"",""companion_type"":""FAMILY"",""naver_place_id"":""1843082518"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0014"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0017"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""67"",""parking_preference"":""REQUIRED"",""available_time_code"":""UNDER_60"",""representative_item"":""안주류 변동가격(업주문의)"",""destination_store_id"":""S0014"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""50000.0"",""straight_line_distance_m"":""103"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""129""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0196,SCN-0196,A01,REJECTED,MISMATCH,PURPOSE_MISMATCH,COMPLETED,2026-07-22 05:06:48.962011+00,ORG-S0022,S0022,목,09:00,FRIENDS,null,30S,NO_PREFERENCE,UNDER_30000,BROWSE,NO_PREFERENCE,AVOID,NO_PREFERENCE,S0070,mtl 한남,F&B,카페·디저트,카페,서울특별시 용산구 이태원로49길 24 1층 mtl,https://pcmap.place.naver.com/restaurant/36648938/home,커스타드커피,6800.0,활기참,Y,69,86,1,평탄,OPEN,Y,KNOWN,"{""phone"":""070-4113-3113"",""latitude"":""37.5370862"",""store_id"":""S0070"",""active_yn"":""Y"",""age_group"":""30S"",""longitude"":""126.9991391"",""place_url"":""https://pcmap.place.naver.com/restaurant/36648938/home"",""atmosphere"":""활기참"",""store_name"":""mtl 한남"",""visit_time"":""09:00"",""budget_code"":""UNDER_30000"",""day_of_week"":""목"",""gender_code"":null,""origin_id_x"":""ORG-S0022"",""origin_id_y"":""ORG-S0022"",""scenario_id"":""SCN-0196"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""카페"",""price_status"":""KNOWN"",""purpose_code"":""BROWSE"",""road_address"":""서울특별시 용산구 이태원로49길 24 1층 mtl"",""category_main"":""카페·디저트"",""category_group"":""F&B"",""companion_type"":""FRIENDS"",""naver_place_id"":""36648938"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0070"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""AVOID"",""origin_store_id"":""S0022"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""활기참"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""커스타드커피"",""destination_store_id"":""S0070"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""6800.0"",""straight_line_distance_m"":""69"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""86""}"
